53.089,-0.14102165,22.70490088,0.80503721,4.00000000,184.75000000,0.00000000
53.099,-0.10721414,18.04110519,0.79218253,3.13784284,346.21266089,0.00000000
53.109,-0.05534771,9.30671122,0.45512784,3.00261569,349.63257391,0.00000000
53.119,-0.02066495,3.47700709,0.18022223,2.84042124,18.81326888,0.00000000
53.129,-0.01198343,2.09154985,0.11848148,2.03686256,370.82794857,0.00000000
53.139,-0.01197316,2.10469309,0.12449718,3.03403642,356.76901861,0.00000000
53.149,-0.01197162,2.10630936,0.11685115,3.99597940,335.15211953,0.00000000
53.159,-0.01197803,2.12062246,0.10292351,3.95950343,375.15059069,0.00000000
53.169,-0.01198477,2.15571216,0.09242108,3.95146843,45.07608629,0.00000000
53.179,-0.01198963,2.20748439,0.08913531,3.76329960,29.94659520,0.00000000
53.189,-0.14981989,26.83729518,1.08530166,3.97870430,337.24763335,0.00000000
53.199,-0.14986224,27.56956700,1.09781223,4.00607434,98.31067450,0.00000000
53.209,-0.14994661,28.27798791,1.12081328,4.05601591,349.63640103,0.00000000
53.219,-0.14992607,29.27803235,1.17918856,3.99503887,0.06638772,0.00000000
