52.560,-0.11156752,10.68868123,1.56190923,4.00000000,29.26000000,0.00000000
52.570,-0.08429313,8.17759457,1.27272979,3.99993285,21.26707932,0.00000000
52.579,-0.04347080,4.24708025,0.68159162,4.30129729,41.02466935,0.00000000
52.589,-0.01626337,1.58580111,0.25414322,4.00347545,-0.48506020,0.00000000
52.599,-0.00946055,0.92056143,0.14420843,4.00558029,19.42630115,0.00000000
52.609,-0.00946889,0.93215947,0.14453348,4.06793582,19.79041877,0.00000000
52.619,-0.00949314,0.95228801,0.14177532,3.82464047,317.84847439,0.00000000
52.629,-0.00953020,0.98371786,0.13913806,3.83876406,326.51326850,0.00000000
52.639,-0.00956602,1.02088840,0.14018861,5.80831431,311.89132910,0.00000000
52.649,-0.00958607,1.04401968,0.14262321,5.86017958,365.47970448,0.00000000
52.659,-0.00958881,1.03402453,0.13901775,4.00358728,21.24015324,0.00000000
52.669,-0.00958647,0.99590234,0.12607799,3.99999221,355.47966092,0.00000000
52.679,-0.11989271,13.17755317,1.82870062,4.32969413,-43.79553929,0.00000000
52.689,-0.11973749,12.42552408,1.60254380,0.51523017,337.78116440,0.00000000
52.699,-0.11980432,11.76118019,1.33362472,4.05216508,356.52444148,0.00000000
52.709,-0.12009808,11.50949804,1.10761063,3.03373577,134.18000805,0.00000000
