52.047,-0.09900415,12.02021816,2.26588799,6.00000000,235.12000000,0.00000000
52.057,-0.07562266,9.00336292,1.83036478,4.23843893,400.26773776,0.00000000
52.067,-0.03871216,4.64273459,0.95266784,4.00149689,344.12942111,0.00000000
52.077,-0.01455392,1.75236896,0.35420871,4.07966510,329.47468762,0.00000000
52.087,-0.00855689,1.03380676,0.19861276,3.86471427,309.38778794,0.00000000
52.097,-0.00862996,1.04241884,0.19222663,3.93531970,318.77644354,0.00000000
52.107,-0.00871189,1.05300191,0.18661654,3.74472707,328.75632967,0.00000000
52.117,-0.00879741,1.07014693,0.18523832,6.34608292,317.14024300,0.00000000
52.127,-0.00888568,1.09654708,0.18714995,6.03712749,316.22131218,0.00000000
52.137,-0.00897469,1.12721593,0.19048950,5.99555540,313.40390541,0.00000000
52.147,-0.00905808,1.14927704,0.19395417,5.75841519,328.89755788,0.00000000
52.157,-0.00913148,1.14986567,0.19595339,4.83285667,330.75919864,0.00000000
52.167,-0.00919567,1.12938667,0.19509619,2.91715557,328.29259525,0.00000000
52.177,-0.00925673,1.10459576,0.19143040,3.98698273,343.81217936,0.00000000
52.187,-0.00932457,1.09113365,0.18708512,5.40301236,328.52570989,0.00000000
52.197,-0.00940784,1.08337399,0.18539329,5.50966077,317.55488122,0.00000000
52.207,-0.00950909,1.05969350,0.18744612,3.90942443,308.59659380,0.00000000
52.217,-0.00962638,1.00917525,0.19053231,3.95480916,302.01976944,0.00000000
52.227,-0.00975807,0.94374589,0.19199988,3.99906921,304.31737675,0.00000000
52.237,-0.00990547,0.88152012,0.19180876,4.84422333,308.12482094,0.00000000
52.247,-0.01007075,0.83255055,0.18950174,3.99686250,318.94600750,0.00000000
52.257,-0.01024821,0.80768706,0.18345522,5.76425021,275.09023796,0.00000000
52.267,-0.01041976,0.82301988,0.17572664,4.52228688,299.85075826,0.00000000
52.277,-0.01056751,0.88040186,0.17250038,6.09746104,327.96947458,0.00000000
52.287,-0.01069009,0.95443391,0.17657101,4.68858199,318.15546407,0.00000000
52.297,-0.01079966,1.01214678,0.18354130,4.92483742,315.88985462,0.00000000
52.307,-0.01091052,1.04234689,0.18730934,3.99352609,308.71271773,0.00000000
52.317,-0.01103966,1.06100016,0.18556843,4.00112509,326.13969271,0.00000000
52.327,-0.01121943,1.09017835,0.17932881,5.56710752,291.48643844,0.00000000
52.337,-0.01151900,1.12709386,0.16983702,4.04664849,306.13242997,0.00000000
52.347,-0.01202985,1.13056352,0.15619921,3.99438363,281.54257762,0.00000000
52.357,-0.14256478,14.22169330,2.13736103,3.99970948,306.85045530,0.00000000
52.367,-0.14825958,14.83624975,2.00234495,3.12063757,317.41075081,0.00000000
52.377,-0.15888954,13.84673266,1.75974513,1.79922753,174.97003360,0.00000000
52.387,-0.17090860,11.38225548,1.38089986,2.80308082,351.54887437,0.00000000
