52.349,-0.14008791,15.30796332,1.87904288,4.00000000,18.37000000,0.00000000
52.359,-0.10305147,11.28426293,1.34745467,5.97218661,64.45804270,0.00000000
52.369,-0.05275496,5.68678019,0.68478670,4.09942982,41.33659983,0.00000000
52.379,-0.01975538,2.11273309,0.25812023,3.98355347,24.41496241,0.00000000
52.389,-0.01138288,1.20420376,0.14853652,5.99213323,40.90795762,0.00000000
52.399,-0.01125204,1.17299880,0.14711265,3.99825329,36.41447595,0.00000000
52.409,-0.01114971,1.14363330,0.14319049,4.95184691,54.91496258,0.00000000
52.419,-0.01106772,1.11197010,0.13429620,5.18984611,23.22683813,0.00000000
52.429,-0.01101126,1.08108730,0.12281719,3.89542858,14.88225199,0.00000000
52.439,-0.01097702,1.05480447,0.11413357,5.31109900,16.68485206,0.00000000
52.449,-0.01095833,1.03640173,0.11249760,6.16245548,-20.60208945,0.00000000
52.459,-0.01095091,1.03049732,0.11837811,5.99242061,178.40691735,0.00000000
52.469,-0.01095241,1.03563980,0.12894120,5.32806663,343.70771992,0.00000000
52.479,-0.01096212,1.03908920,0.13955503,3.99186175,2.94953261,0.00000000
52.489,-0.13686192,12.95251915,1.60805606,3.97949421,345.68622994,0.00000000
52.499,-0.13696463,13.13801940,1.77151710,3.99898422,340.12704299,0.00000000
52.509,-0.13720022,12.97191414,1.89956265,6.34775979,353.65016011,0.00000000
52.519,-0.13755151,12.53511535,1.79974647,6.48006399,348.67545346,0.00000000
