52.403,-0.10993971,9.64863080,0.75170839,6.00000000,0.00000000,0.00000000
52.413,-0.08227117,7.81043455,0.64309165,2.76346117,5.22341158,0.00000000
52.423,-0.04230452,4.04372280,0.36125143,2.99974162,54.44898415,0.00000000
52.433,-0.01579208,1.54124746,0.15461447,3.36199433,7.81364695,0.00000000
52.443,-0.00910704,0.95466429,0.11251885,3.98107856,52.53320373,0.00000000
52.453,-0.00902065,1.00933546,0.13053914,3.80430250,3.23182822,0.00000000
52.463,-0.00894924,1.05078594,0.14258871,4.19961901,39.22108712,0.00000000
52.473,-0.00891944,1.06854772,0.14314020,3.75019484,30.32331977,0.00000000
52.483,-0.00895775,1.06221549,0.12945602,3.16261481,31.18951655,0.00000000
52.493,-0.00904879,1.04031512,0.10771339,1.86446645,259.81911552,0.00000000
52.503,-0.00914045,1.01098513,0.08943565,2.98302772,3.26783544,0.00000000
52.513,-0.00919573,0.98104859,0.08182464,3.95653823,39.53147961,0.00000000
52.523,-0.11464901,12.65817899,1.01976623,3.16575749,27.36943720,0.00000000
52.533,-0.11516903,12.21053267,0.95855462,1.65750283,409.49711098,0.00000000
52.543,-0.11524549,11.87475292,1.02106075,3.01725351,306.39196537,0.00000000
52.553,-0.11535236,11.77074969,1.14398147,4.11206080,309.35358574,0.00000000
