52.562,-0.11135532,11.11558720,1.46700778,6.00000000,129.42000000,0.00000000
52.572,-0.08424779,8.40055051,1.22276126,3.00000000,20.83276687,0.00000000
52.582,-0.04345021,4.34631265,0.64636881,3.02565781,344.88692658,0.00000000
52.592,-0.01625488,1.61846364,0.23518248,4.00000000,4.31644886,0.00000000
52.602,-0.00945850,0.93474193,0.12989090,4.00000000,6.93807120,0.00000000
52.612,-0.00947280,0.94580983,0.13394290,3.98503251,14.55019063,0.00000000
52.622,-0.00950659,0.97331321,0.13439782,4.00000001,324.69982207,0.00000000
52.632,-0.00956282,1.01986106,0.12931901,4.00000000,337.59983217,0.00000000
52.642,-0.00963700,1.07563618,0.12609570,5.95408946,314.37385921,0.00000000
52.652,-0.00971853,1.11737729,0.13165805,3.80095931,296.90664409,0.00000000
52.662,-0.00979301,1.12497412,0.14024044,4.00000013,360.37864613,0.00000000
52.672,-0.00984991,1.09700133,0.14121813,12.07256420,334.59907581,0.00000000
52.682,-0.00988997,1.04835385,0.13406142,4.00000000,-31.65624520,0.00000000
52.692,-0.00992395,0.99664012,0.12646829,5.04221222,350.32356817,0.00000000
52.702,-0.00997077,0.95375113,0.12192590,4.00000201,352.87828541,0.00000000
52.712,-0.01005604,0.92736523,0.11758859,4.00000000,365.30801291,0.00000000
52.722,-0.12439489,11.82892867,1.54037234,3.99826096,303.13425059,0.00000000
52.732,-0.12524244,11.42173891,1.49501059,4.01803894,299.79624275,0.00000000
52.742,-0.12710994,11.40826298,1.38571158,4.00014322,354.79682515,0.00000000
52.752,-0.12972350,11.59561347,1.31123485,6.00011174,-24.03783284,0.00000000
